,habit,disorder,void_volume,molecule_name,crystal_system,calculated_density,packing_coefficient,2theta_0,2theta_1,2theta_2,2theta_3,2theta_4,2theta_5,2theta_6,2theta_7,2theta_8,2theta_9,Fe,S,Y,W,Sn,Ni,Ag,Na,Er,P,Hg,N,Rh,F,Dy,Co,La,Tm,K,Nd,C,Pt,Ti,Rb,Ga,U,Sm,Ge,As,Sc,V,Lu,Gd,H,Mn,Yb,Cs,Th,Mg,Cr,I,Sb,Be,Ca,Ce,Al,In,Cd,Sr,Np,Eu,Ir,Tb,Pu,Re,Hf,Ru,Li,Au,Cu,B,Ho,Mo,Ba,Pd,Zn,Pb,Se,Pr,Nb,Cl,Br,Te,Zr,Bi,Si,O
3619,,0,27.43801652892562,cifs/HOWQEQ_clean.cif,triclinic,1.5142153929321636,0.5250874497037831,11.74,11.719999999999999,11.76,11.7,12.96,12.940000000000001,13.42,13.4,11.780000000000001,11.68,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3620,,0,49.512184996055964,cifs/HOWQOA_clean.cif,triclinic,1.0181158690511727,0.38757686578900186,7.140000000000001,7.12,7.16,7.18,7.2,7.1,7.220000000000001,7.24,7.08,7.26,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,64
3621,,0,20.33613445378151,cifs/HOWROC_clean.cif,triclinic,1.971869191769361,0.6043805277212926,7.68,7.4,7.66,7.7,7.42,7.38,7.640000000000001,7.4399999999999995,7.720000000000001,7.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,108
3622,,0,46.19140625,cifs/HOWSAP_clean.cif,triclinic,1.1555793400807364,0.4232472638763595,10.24,10.219999999999999,10.26,9.1,9.120000000000001,9.14,9.16,9.08,10.2,10.280000000000001,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
3623,,0,44.84476225400318,cifs/HOWSET_clean.cif,triclinic,1.2350228108077934,0.4388198882246501,10.34,10.06,10.36,10.08,10.04,10.32,10.379999999999999,10.100000000000001,14.24,10.02,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
3624,,0,45.312309008678646,cifs/HOWSIX_clean.cif,triclinic,1.2291900124776158,0.43743271719462196,10.06,10.08,10.34,10.32,10.36,10.04,10.100000000000001,10.3,10.379999999999999,10.02,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
3625,,0,19.145600627082107,cifs/HOXGEH_clean.cif,triclinic,1.760433498730629,0.5926138975658631,5.5,5.48,5.52,5.46,9.52,9.54,9.5,5.54,5.44,9.56,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3626,,0,40.49779621467462,cifs/HOXJIO_charged.cif,triclinic,1.1661904878862444,0.45226641414141416,5.02,5.82,5.0,5.8,5.84,9.24,9.26,5.04,9.219999999999999,9.280000000000001,0,16,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3627,,0,34.73076923076923,cifs/HOXKIP_clean.cif,triclinic,1.7023687792366504,0.4895321886381912,9.719999999999999,9.74,9.7,9.76,9.68,9.780000000000001,9.66,9.8,9.64,9.82,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3628,,0,38.936470588235295,cifs/HOXKUB_clean.cif,triclinic,1.7159921666055609,0.4629728338367479,9.34,9.36,9.32,9.379999999999999,9.3,9.4,9.280000000000001,9.42,9.26,9.440000000000001,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3629,,0,10.606060606060606,cifs/HOXRUJ_clean.cif,triclinic,2.3040550207289994,0.7410449028096087,8.46,8.44,8.48,13.700000000000001,13.68,8.42,11.5,11.48,13.72,8.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3630,,0,19.913419913419915,cifs/HOXSAQ_clean.cif,triclinic,2.0699026878057607,0.6614314585483316,8.5,8.48,8.52,8.46,8.54,8.44,8.56,15.78,8.42,13.66,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3631,,0,29.871794871794872,cifs/HOXSIY_clean.cif,triclinic,1.37448939217503,0.5093366778149386,6.54,6.5600000000000005,6.52,6.58,15.38,15.36,6.5,15.4,15.34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24
3632,,0,40.07089056269384,cifs/HOXSUK_clean.cif,triclinic,1.0782668633064094,0.4470757598057252,8.7,8.68,8.72,8.66,8.74,8.64,8.76,8.620000000000001,7.0,7.02,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3633,,0,42.36914600550964,cifs/HOYREU_clean.cif,triclinic,1.3315607543938888,0.47031665851936344,8.280000000000001,8.26,8.3,8.24,8.32,8.22,8.34,8.2,8.36,8.18,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32
3634,,0,43.52617079889807,cifs/HOYRIY_clean.cif,triclinic,1.2275648816127953,0.4748131707591167,8.48,8.5,8.46,8.52,8.44,8.54,8.42,8.56,8.4,8.58,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3635,,0,30.422473867595816,cifs/HOYROE_clean.cif,triclinic,1.608104737450799,0.5653254147710246,6.22,6.24,6.2,6.26,6.18,6.28,6.16,9.600000000000001,6.3,9.58,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,48
3636,,0,31.462312290421345,cifs/HOYTUL_clean.cif,triclinic,1.3875021189158276,0.5499187681005863,7.359999999999999,7.38,7.34,7.4,7.32,7.42,7.300000000000001,7.4399999999999995,9.219999999999999,9.24,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3637,,0,37.695028084044104,cifs/HOZBUV_clean.cif,triclinic,1.471206357204477,0.48489724798852046,8.92,8.9,8.94,8.879999999999999,6.9,8.96,6.88,6.92,5.66,5.64,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3638,,0,12.954545454545455,cifs/HOZDIL_clean.cif,triclinic,1.720798210322296,0.6235160999558905,9.48,9.5,9.46,21.2,21.22,9.52,21.18,9.440000000000001,21.240000000000002,10.8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3639,,0,30.917874396135264,cifs/HOZFEJ_clean.cif,triclinic,1.1033523179110123,0.5190387535485574,6.0,6.02,5.98,6.04,5.96,6.0600000000000005,5.94,6.08,5.92,6.1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3640,,0,58.19126004311189,cifs/HOZFIN_clean.cif,triclinic,0.7743632799910859,0.35784723226911463,5.48,5.46,5.5,5.44,5.52,7.12,7.140000000000001,7.1,5.42,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
3641,,0,51.81513340137046,cifs/HOZTOG_clean.cif,triclinic,1.385323495019902,0.3709464653421265,7.12,7.140000000000001,7.1,7.16,7.08,7.18,7.0600000000000005,7.2,7.04,7.220000000000001,0,24,0,6,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,,0,35.9375,cifs/HOZXEB_clean.cif,triclinic,2.011759183612791,0.4713095940717424,8.14,8.16,8.120000000000001,8.76,8.18,8.74,8.780000000000001,9.76,8.1,12.54,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
3643,,0,31.291118421052634,cifs/HUBQEC_clean.cif,triclinic,1.7446553209407423,0.4816520846619898,8.379999999999999,8.36,7.0,7.02,8.4,8.34,6.98,7.04,8.42,8.32,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,54
3644,,0,41.34412385643913,cifs/HUCBAJ_charged.cif,triclinic,1.2000346292834134,0.4792891319207109,9.4,9.42,9.26,9.24,9.379999999999999,9.280000000000001,9.440000000000001,9.219999999999999,9.36,9.940000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3645,,0,39.714285714285715,cifs/HUCBEN_manual.cif,triclinic,1.1281455680701415,0.4560247678018576,11.74,11.719999999999999,11.76,11.7,10.06,11.780000000000001,10.04,11.600000000000001,11.58,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3646,,0,35.00065299725741,cifs/HUCFAO_clean.cif,triclinic,1.243535189299658,0.48557242990654204,8.1,8.08,8.120000000000001,8.34,8.06,8.36,8.32,8.14,8.379999999999999,8.04,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3647,,0,10.299744897959185,cifs/HUCLIB_clean.cif,triclinic,2.2165426075118173,0.6539564583597414,7.9,7.92,7.88,7.9399999999999995,7.859999999999999,10.24,10.219999999999999,7.96,10.26,16.1,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,56,0,0,0,0,0,4,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3648,,0,59.515306122448976,cifs/HUCSEF_clean.cif,triclinic,0.8670591616646048,0.34055481954313704,5.66,11.32,5.64,11.34,5.68,11.3,11.36,5.62,5.7,11.280000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
3649,,0,40.23504273504274,cifs/HUCWOT_clean.cif,triclinic,1.2441743787013442,0.4576102251407129,6.6,6.62,6.58,8.56,8.54,6.640000000000001,6.5600000000000005,8.58,8.52,6.66,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,4,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3650,,0,40.27777777777778,cifs/HUCWUZ_clean.cif,triclinic,1.254883878094973,0.4581378986866792,6.62,6.640000000000001,6.6,8.56,6.66,8.54,8.58,6.58,8.52,8.6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3651,,0,40.256410256410255,cifs/HUCXAG_clean.cif,triclinic,1.267914114781606,0.458143228722497,6.640000000000001,6.62,6.66,6.6,8.54,8.52,8.56,6.68,6.58,8.5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3652,,0,40.57692307692308,cifs/HUCXEK_clean.cif,triclinic,1.267115849615919,0.45713757786928516,6.62,6.640000000000001,6.6,8.5,8.52,6.66,8.48,6.58,8.54,8.46,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3653,,0,40.38461538461539,cifs/HUCXIO_clean.cif,triclinic,1.27759529380961,0.4577024601414845,6.640000000000001,6.62,6.66,8.5,8.48,6.6,6.68,8.52,8.46,6.58,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3654,,0,40.79059829059829,cifs/HUCXOU_clean.cif,triclinic,1.286454971937947,0.4575223130778686,6.640000000000001,6.62,6.66,8.5,8.48,6.6,6.68,8.52,8.46,6.58,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3655,,0,40.68376068376068,cifs/HUCXUA_clean.cif,triclinic,1.2930467119067737,0.45730853508631286,6.66,6.640000000000001,6.68,8.5,6.62,8.48,6.7,8.52,8.46,6.6,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3656,,0,21.570516680717812,cifs/HUDMAW_clean.cif,triclinic,1.4142330147530635,0.5874854039837205,7.78,7.76,7.800000000000001,7.74,7.82,23.48,23.5,7.720000000000001,13.5,23.46,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,6,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3657,,0,19.077441888474045,cifs/HUDMEA_clean.cif,triclinic,1.4195406578358323,0.5941740638710336,7.78,7.76,7.800000000000001,7.74,7.82,23.5,23.48,7.720000000000001,23.52,13.5,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,6,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3658,,0,42.009602194787384,cifs/HUDWUA_clean.cif,triclinic,1.1884690086904692,0.4422116458076268,10.120000000000001,10.100000000000001,10.14,10.08,10.16,7.359999999999999,7.34,7.38,10.06,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3659,,0,64.37209804556744,cifs/HUFHEX_clean.cif,triclinic,0.8038464887006164,0.2815814506539834,11.18,11.2,11.16,6.1,6.12,7.08,11.219999999999999,11.14,7.1,6.08,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,,0,58.56307435254804,cifs/HUFHIB_clean.cif,triclinic,0.9041854820818077,0.3151579212797898,11.620000000000001,11.64,6.08,11.600000000000001,11.66,6.0600000000000005,6.1,11.58,6.04,6.12,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,,0,64.57186049022783,cifs/HUFHOH_clean.cif,triclinic,0.791315878637161,0.274994217581809,6.1,11.120000000000001,11.14,6.08,6.12,11.100000000000001,11.16,6.0600000000000005,6.140000000000001,7.02,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,,0,65.49486208761492,cifs/HUFHUN_clean.cif,triclinic,0.7805816069320113,0.2709855125395666,11.06,11.08,6.0,5.98,11.04,7.1,6.02,7.08,11.100000000000001,5.96,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,,0,61.610152686892725,cifs/HUFJAV_clean.cif,triclinic,0.8465707712665925,0.29495773826872634,11.4,11.379999999999999,6.28,6.3,6.26,11.42,11.36,6.32,6.24,11.440000000000001,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,,0,53.50651067486285,cifs/HUFJEZ_clean.cif,triclinic,1.0212262723149075,0.3537431048069346,12.120000000000001,12.14,12.100000000000001,6.28,6.26,12.16,12.08,6.3,6.24,12.18,0,0,0,0,0,0,18,0,0,0,0,72,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,,0,37.45490620490621,cifs/HUFJID_clean.cif,triclinic,1.2800606974008362,0.4457371877970789,9.52,9.5,9.54,13.2,13.22,9.48,12.8,9.56,13.18,13.24,0,0,0,0,0,0,20,0,0,0,0,80,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,,0,72.26090868196131,cifs/HUFKUQ_clean.cif,triclinic,0.591787007500731,0.2316711987567131,5.26,7.720000000000001,7.74,5.28,5.24,7.7,6.74,7.76,6.76,5.3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
3667,,0,44.742063492063494,cifs/HUFLUR_clean.cif,triclinic,1.1485468172435862,0.4272212543554007,8.22,8.2,8.24,14.0,14.02,8.18,8.26,13.98,14.040000000000001,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3668,,0,29.094516594516595,cifs/HUFMUS_clean.cif,triclinic,1.5289602965079625,0.5004501028806584,8.14,8.120000000000001,8.16,8.1,8.18,8.08,8.2,8.06,8.22,8.04,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3669,,0,25.630252100840334,cifs/HUFYIS_clean.cif,triclinic,2.211618902877795,0.4956505267184557,13.06,13.08,13.040000000000001,13.1,13.02,13.120000000000001,18.58,18.560000000000002,18.48,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,12,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
3670,,0,34.130263517533,cifs/HUGTOT_clean.cif,triclinic,1.2618914789631326,0.4600655148131382,6.3,6.32,6.28,6.34,6.26,6.36,6.24,10.379999999999999,10.36,6.38,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
3671,,0,26.7294610151753,cifs/HUHBET_clean.cif,triclinic,1.3666861615657713,0.5670023864417749,7.54,7.52,7.5600000000000005,5.88,7.5,5.9,5.86,7.58,5.92,5.84,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,448,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
